Time,Ave_t,Max_t,Min_t,Prec,SLpress,Winddir,Windsp
05/09/2015,26.7,28.8,24.6,0.3,1011.7,155,9
04/09/2015,26.8,28.6,24.9,0.0,1012.8,137,13
03/09/2015,25.9,28.2,23.6,3.0,1011.9,117,13
02/09/2015,24.4,26.9,22.0,15.5,1009.5,155,12
01/09/2015,25.0,27.1,22.9,42.8,1007.5,173,9

28/10/2015,24.4,26.6,22.3,0.0,1016.1,60,23
27/10/2015,24.8,27.7,21.8,0.1,1015.5,50,15
26/10/2015,24.4,27.0,21.9,0.0,1015.5,44,17
25/10/2015,24.0,26.7,21.3,0.2,1015.5,58,14
24/10/2015,24.1,26.7,21.6,0.0,1014.7,46,21
23/10/2015,24.2,27.1,21.4,0.0,1013.6,50,16
22/10/2015,23.6,26.3,20.8,0.0,1013.0,51,14
21/10/2015,23.9,26.5,21.4,0.0,1011.5,71,12
20/10/2015,24.2,27.0,21.4,0.0,1009.9,176,7
19/10/2015,24.8,27.4,22.1,0.0,1010.8,290,10
18/10/2015,24.2,27.3,21.2,0.0,1013.4,118,7
17/10/2015,24.0,26.7,21.3,0.0,1013.5,28,15
16/10/2015,24.1,26.4,21.8,0.0,1013.9,21,11
15/10/2015,23.9,26.4,21.4,0.0,1014.9,27,21
14/10/2015,22.7,24.3,21.1,5.5,1015.6,32,32
13/10/2015,23.4,25.8,21.0,56.8,1015.7,33,32
12/10/2015,22.4,23.6,21.1,4.3,1015.7,30,31
11/10/2015,23.6,24.9,22.3,0.0,1014.6,19,27
10/10/2015,24.4,26.6,22.3,12.4,1012.1,98,13
09/10/2015,26.4,28.9,23.8,12.4,1011.2,106,11
08/10/2015,26.1,28.5,23.7,0.0,1011.8,204,9
07/10/2015,25.1,28.4,21.7,2.2,1012.9,169,8
06/10/2015,25.0,27.3,22.7,33.3,1013.1,118,11
05/10/2015,23.9,25.5,22.3,12.6,1013.0,54,11
04/10/2015,24.7,26.7,22.7,4.9,1009.4,239,17
03/10/2015,25.4,28.0,22.7,6.3,1009.4,289,15
02/10/2015,25.4,28.0,22.9,20.7,1011.4,42,21
01/10/2015,26.6,28.8,24.5,39.8,1012.5,39,11

28/11/2015,22.1,24.2,19.9,0.0,1019.1,40,34
27/11/2015,20.4,22.3,18.5,0.0,1017.7,24,38
26/11/2015,20.9,22.7,19.1,0.0,1016.9,24,31
25/11/2015,23.1,25.2,20.9,0.0,1015.5,42,34
24/11/2015,23.0,25.0,21.0,0.0,1014.6,32,36
23/11/2015,23.1,24.8,21.4,0.9,1014.7,37,35
22/11/2015,22.9,24.4,21.3,4.8,1014.8,41,27
